business_id,review_id,useful,stars,date,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood,text
_QNKVyihvoeCL8873l8x8Q,zdR8Oujjm0RjB-ut1IES4w,2,5,3/30/2011,0,1,0,0,0,1,0,0,The recent opening of this trendy waffle truck offers such a simple idea but serves a dessert that is so complex in taste.   Waffles de Liege really holds a winning waffle recipe. One of the things I despise the most about waffles is the lack of crispness of the exterior  but don't worry about that with Waffles de Liege  its cooked to perfection.   The imported Belgian pearl sugar that's incorporated into the waffle dough gives the exterior of the waffle that nice crispy golden caramelized texture while the interior holds a soft yet chewy consistency.   The waffle itself is not overly sweet which is why the spreads and syrup options accompanies really well with the waffle. If you want a bit of that refreshed feeling in your palate  than I'd suggest you add some fruit toppings as well.   Who can say no to ice cream? The truck carries Fosselman's ice cream (4 flavors change/rotate from time to time) so order a scoop of your desired ice cream on top of your waffle to get the delectable combination's of warm  crispy  chewy  cool  and refreshing taste all throughout your mouth.   Move over Syrup Desserts and all other waffle makers  there's a new competitor in town!
_QNKVyihvoeCL8873l8x8Q,WQYSxqWoAiFoYI7Y2wynmw,1,4,1/28/2012,0,1,0,0,0,1,0,0,The waffles de Liege truck came to my office during our lunch hour. I will have to say  I was never fond of waffles  but this truck was ammmazzzzingg! You have to try it at least once to give it a shot. I ordered the waffle with Speculoos and the vanilla bean ice cream. What ever that Speculoos sauce was  it was perfect. I will have to say though if you are not a big fan of sweets  don't try it. It can get very sweet. Try It! ENJOY!
_QNKVyihvoeCL8873l8x8Q,FTiyQzTGipeoLyWKHpzhXw,3,2,7/17/2011,0,1,0,0,0,0,0,0,Had this at the Eat Real Fest with Elisha G. this weekend and.... was thoroughly disappointed. The liege waffle was hard... which we attributed to the pearl sugar in their batter. But the inside wasn't soft  either. It wasn't dough-ey... it had the texture of 3 day old bread that's been left out on the counter. My guess is it wasn't freshly made or there's a problem with the batter.  I gave it an extra star because I liked the strawberry w/ chocolate chip ice cream. But I wouldn't pay $5 for a small scoop of ice cream that wasn't memorable.
_QNKVyihvoeCL8873l8x8Q,XyR7DxGJI6O86qn79GqobQ,4,4,4/22/2011,0,1,0,0,0,1,0,0,"Diggin it!  First off  I'm not a waffle fan period  and to convert me would take plenty of alcohol or my own TV show.  Still  these dudes won me over with the sweeter batter and the pictures they spam all over their truck.  I did have to look up what  de Liege"" was  I thought this was some slang term or German way of saying delish.  Anyways  I bought a waffle for my daughter and waited in line for another truck and by the time I got back there were only three bites left for me.  What a bitch  right?!?  JK  but I knew this had to be good because she's super picky about sweet breakfast items and not to my surprise  yummy!"""
_QNKVyihvoeCL8873l8x8Q,m9oJd1TdMdQbsqygxVvCoQ,4,3,5/4/2011,0,1,0,1,0,1,0,0,3.5  I've never been so torn with rating as I was with this waffle truck. It was a really good dessert but there were a few technical errors that are causing me to lean away from that fourth star.  Ted waited in line for 20 minutes. The line wasn't that long it just moved at a snail pace. To me  the ever efficient  waffles should be easier than this. Since they serve pretty much only waffles  and they can see they have a line  I would recommend they just cook them fast. They will go out the door just as fast as they are made. This keeps the waffles fresh and the service fast. They seemed stressed.  When we finally made it up front we ordered one waffle with coffee ice cream on top  caramel and whipped cream. Sounds like a winning combination to me. We waited about ten more minutes and we walked away waffle in hand; tired but very excited.  The waffle batter is sweeter than any waffle I have ever tasted. It's very good  especially in dessert form. Our was burnt on the bottom which was very disappointing and odd. When you are trying to make a product fast one anticipates it being a little under cooked. This burning meant that we could have had a better waffle faster. Sad.  Fosselman's is one of the best ice creams I have ever had and their coffee ice cream on top was no different. It was creamy  coffee joy in ice cream form. Add the caramel and whipped cream and you have the makings for a perfect evening.   Next time I would like to try them when they are a little less frazzled. If we had been in and out in a reasonable amount of time with a non burnt waffle in hand this may have been a 5 star review.
_QNKVyihvoeCL8873l8x8Q,hzb3V3Za_A5IqnvegRff7A,1,2,7/17/2011,0,1,1,0,0,0,1,0,So disappointed...   Tried this truck at the Eat Real Festival this weekend with fellow yelper Sharon L. It looked delicious and seemed so appetizing. We ordered their signature waffle with strawberry ice cream with chocolate bits inside and chocolate and caramel drizzle.   It looked so yummy  but first bite and... Meh. It tasted as if the waffle had been left out for way too long to the point that the dough was stale. Given how quickly the food came out  it clearly wasn't freshly made. It was too hard and too chewy and it didn't have that crunchy and soft texture that good waffles have.   For $5... we got half of a very small terribly tasting waffle and a small scoop of strawberry chocolate chip ice cream.    No Thanks.
_UyjMqhiaP1n9WC5Xt3Ngw,_vu1wvg5AWEdosMoQP9mfA,2,5,1/27/2012,1,1,0,1,1,1,0,1,We recently had our son and daughter-in-law's rehearsal dinner at Blue. We are from out-of-town so we took a special trip up to SLO to check out restaurants to hold the rehearsal dinner at. We visited several restaurants that day. When we came to Blue  they were actually closed. We didn't realize it until we tugged on the door and found that it was locked. As we were walking away  Eric  owner and chef  opened the door and graciously invited us in. He showed us around  talked about their menu and answered all of our questions. We came away with a great first impression. I called Patricia  owner and wife of Eric  and she promptly returned my call and answered all of my questions. My husband and I ventured up to SLO one more time and had dinner at Blue. The food was superb and the service was impeccable! That was it! We knew this was the place to have the rehearsal dinner!!   Patricia worked with us on the planning of the menu and other details of the evening. A special menu was printed with our son and daughter-in-law's name on it  along with all of the wonderful selections for the evening. They even allowed us to come early and put our personal touch on the decor  up in the loft  which by itself was already inviting!  Needless to say  the evening was a huge success! Our guests loved the atmosphere  raved about the food  enjoyed the wine  and appreciated the attentive service! Please  if you are considering a place to have a meaningful gathering  go to Blue! It's worth every penny!   Thank you Eric  Patricia and staff for making our evening one to remember! We'll be back!
_UyjMqhiaP1n9WC5Xt3Ngw,KMEC6amY5yvJcXKhGXe45g,2,5,5/23/2012,0,1,0,1,0,1,0,1,Yum!  The food here was so delicious! I didn't read the yelp reviews before coming here and ended up bringing my baby to dinner when visiting the area.  The staff was very accommodating with the stroller.  But I felt kind of bad for ruining the ambiance of the other diners.   Thankfully it wasn't too crowded and the baby was mellow throughout the dinner.  Oysters: Fantastic!  We got a selection of oysters from different regions.  All were fresh and incredibly tasty.  Herb Roasted Halibut: Perfectly prepared!  The fish was light and well seasoned.  The accompanying ravioli was al dente.  Divine!  For dessert - go for the dark chocolate fondue.  It was served with fresh fruit  moist pound cake and crunchy almonds.  Fantastic!  I'd return again if in the area.
_UyjMqhiaP1n9WC5Xt3Ngw,mriZ1dSpUycJI2COcdEkyg,1,2,3/11/2012,1,1,1,1,1,1,0,0,Dined last night with another couple who was here for their last night out before they relocate internationally and we were excited to try out  Koberl for the first time.  The apps were excellent  which is why the second star came into play / ahi  cheese plate were the best.  They did forget about our other 2 but that tied to the service end of it.  Meals were good  the steak special isn't what we thought but the other 2 which were the lamb and the fish special were high in flavor.  The service on the other hand was very poor.  We brought two bottles of wine with us to celebrate the evening and waited 15 minutes for the first to get opened after we had to ask.  From then on  we were literally on our own.  We poured every last sip ourselves  not out of desire but out of necessity.  The waitress seemed very into her friend who was sitting at the end of the room  that by itself isn't the end of the world but not what we expected from such a highly reviewed restaurant and also considering the price.  Very good food  cool atmosphere  poor service.
_UyjMqhiaP1n9WC5Xt3Ngw,ciWj8H31w9hvsvCrnd8Pog,1,4,11/27/2011,0,1,1,0,0,1,0,0,Excellent food but very  very expensive.
_UyjMqhiaP1n9WC5Xt3Ngw,tFxtznwvlhxYKBtAgdPD_Q,3,5,12/11/2011,0,1,0,1,0,1,0,1,This frosty evening hosted the SLO Christmas parade  so we shared a corner table at Korbel at Blue with some nice ladies to watch the home-style parade with a bottle of Ortman Sangovaises and fabulous small bites.  No frozen butts on the sidewalk for this girl  a warm bar stool and a glass of wine is how I take in my parades.   Eric and Patricia Korbel own and run this well-oiled machine and I crown Eric as one of the best and most consistent chefs anywhere.  One of the capping achievements of the Korbel's is their unparalleled wait staff.  They are all well trained  attentive and make each meal feel like a celebration.  This evening we were lucky enough to get Nicole  a gorgeous girl with a personality and table presence that is unsurpassed.   We started with Spicy Lentil Soup with cr\u00e8me frach\u00e8 that had the heat and protein needed to shake the cold off your bones.  This chef's revelation was perfect for the evening and tasted even better sopped up with fresh Provencal bread from Farb's Bakery.  The bread with a sprig of rosemary on the softened butter is one of the reasons I visit Korbel at Blue.   Our next treat was the Seared Foie Gras of Duckseasoned with fleur de sel de gu\u00e9rande  served with huckleberry waffle  tiny caramelized onion  and a ginger scented port wine reduction.  I thought the waffle was going to be weird  but it brought out the flavor of the liver and balanced it with sweetness.  This dish was so rich and amazing  I could of eaten four more.   We shared the Hoisin Marinated Chicken Lettuce Wrap; with several fresh butter lettuce leafs that are used as a taco that you stuff with chicken.  This is one of my favorite appetizers and I order it every time I dine at Blue  you should try it  the mixture of spicy meat  salty peanuts  and the buttery lettuce are a symphony of flavors.   As we watched the marching bands  gymnastics teams  and preschools march down the street we ordered six raw oysters.  Two each from Washington  New York and Maine that were freshly shucked and iced  served with red chili mignonette sauce and a horseradish/tomato sauce  these delicate creatures were so fresh  the barnacles on the shell were still alive.   Instead of dessert  we ordered a Potato Onion Pierogi with smoked sturgeon  and sturgeon caviar.  A dap of sour cream in the middle  topped with amazing display of culinary genius off and made our palates sing along with the Christmas carols.
_UyjMqhiaP1n9WC5Xt3Ngw,UmyTJ4MCoPsHQ1MrVk8BUA,1,4,4/7/2012,1,1,1,1,1,1,1,1,Great atmosphere  food  and service. The food was great and the portions were pretty big. Go for the specials  they tend to be very good.
_UyjMqhiaP1n9WC5Xt3Ngw,t3J4HDHSjsl3CgAU5bKjYg,1,3,7/22/2012,1,1,0,1,0,0,1,1,Service was outrageously good  the food was good  not great.  The soft shell crab appetizer sat too long before being served so it was limp.  The rib eye steak was very good  the lamb  not so.  The wine selection was good and the risotto was al dente.  It was  however  my husbands birthday and we were seated in the enchanted grotto (facetious) upstairs which I guess is for the less desirable guests.  Dark depressing space which reeks of the kitchen.  Wonderful menu  wonderful service but I would go where every guest is treated as well as the other.
_UyjMqhiaP1n9WC5Xt3Ngw,9Ax6uRzz2Qlu8p7oHUjhQA,1,4,3/24/2011,1,1,0,0,1,1,0,0,Quite a nice place to go for drinks  pre- and post-theatre  and for light fare. The noise level is moderate for a bar/restaurant  and it's an impressive  convivial place for a date. If your date goes awry  it's not because of the food or atmosphere here.
_UyjMqhiaP1n9WC5Xt3Ngw,vVhbR90fFpXl2vfiLyLzZQ,1,5,3/9/2012,0,1,0,1,0,1,0,1,i wish we had stayed for dinner here. I just wanted to grab a cocktail with my girls before we went to dinner for my friends bday. I wish the website had a full list of cocktails because i dont see what we ordered and it was amazing. My friend had something with drizzled honey that was so good i was tempted to drink it while she was in the bathroom. mine had a flower (elderflower?) in it which was great.   I also had to give in and order the foie gras with the waffle. I never saw that combo before but with the sauce it was PERFECTION. Saddest day coming up when they will outlaw this in California so glad to have gotten some in before that day comes.   Bartender was super sweet & helpful with the menu which is not always the case at cocktail bars.   Will definitely come back here for my next road trip into SLO.
_UyjMqhiaP1n9WC5Xt3Ngw,WRYCVLddky_OKa6uxILPhA,1,4,2/8/2012,1,1,1,1,1,1,1,1,I haven't lived in SLO for very long  but so far this is the best restaurant my boyfriend and I have tried. We have been here twice so far  once being on New Years Eve and we got stellar service with a packed house. Reservations recommended for holidays or peak times  the owner even called me to confirm my new years reservation.The food has been worth the money- delicious and with surprisingly huge portions. For our new years meal I got the duck (that I sadly couldn't even finish it was so large)  he got the ribeye  we shared the caesar salad and I had a glass of wine and the bill came to about $100 including the tip. Our second trip was on a Tuesday and it was a much better atmosphere without so many people. When the restaurant is full  the tables are a little bit too close together to have a very romantic dinner. He again got the ribeye and I tried the seared ahi which was delicious! They pass the water glass test- our glasses were never empty throughout dinner. Definitely worth going for a nice date night or celebratory meal.
_UyjMqhiaP1n9WC5Xt3Ngw,PBFbtjNvZMZMRKhL8q4amQ,1,5,10/22/2010,0,1,1,1,0,1,1,1,I still love this place!  The most wonderful food  the greatest owners.  The staff is professional and warm.  The ONLY great martini in San Luis Obispo.  Still five stars for me.  Regarding the complaints of certain reviewers that it is overpriced.  I can only say that SLO prices compete with San Francisco prices and we know the rent is higher in SF  and they also have to pay for health care for their workers.  Given all that  I think that Blue is definitely worth the price.  It is hands down the very best restaurant in san Luis Obispo.
_UyjMqhiaP1n9WC5Xt3Ngw,WkTPrCq87eoJ6bazGK_DAg,1,5,1/4/2012,0,1,1,1,0,1,1,1,Went there for New Years Eve dinner  food was wonderful and the service was terrific  well worth the price. I will recommend this place to anyone that wants a night out  and is willing to pay for the best restaurant in San Luis Obispo.
_UyjMqhiaP1n9WC5Xt3Ngw,LRzIbtD7nmYDhEuLEft9aA,1,3,5/17/2010,1,1,1,1,1,1,0,1,Overpriced - I mean everything is overpriced in SLO  but Blue seems to take pride in being ridiculously expensive. However  I'll give that has a good atmosphere  friendly staff  and great food.
_UyjMqhiaP1n9WC5Xt3Ngw,4Jz-4xe9UfvIofivTuNjHQ,2,5,1/22/2010,0,0,0,1,0,0,0,1,"Will write yet another glowing review- I LOVE restaurants that support dessert diners!  Maybe I don't want to shuck out big bucks on a full dinner  maybe I just have a damn large sweet tooth...whichever  I really don't like going into a restaurant for some dessert to be met with yea...you can sit at the bar..""  i don't want to be with the drunkys  i want to enjoy my dessert in peace and quiet damnit.  We walked into Blue a little before 10pm  politely asked the hostess if  the waitress would hate us for just having dessert  she promptly said ""no! we love having people sit for dessert!""   Our waitress was the sweetest person i've ever met- i wanted her to join us on our dessert date  she was that great.  we ordered the 30 minute chocolate cake and after a few drinks in  managed to persuade the waitress to sit down and have a bite of cake with us...  we also persuaded the couple next to us with the 30 year age gap to stop sucking face and get a room- they got up  flipped us the bird  and left"""
_UyjMqhiaP1n9WC5Xt3Ngw,LHo9DZ24Fy2tUfRrSXAMkQ,1,2,9/21/2011,1,1,1,1,1,0,0,1,Just finished $172 dinner for four. Overrated. The service is beautiful in appearance and performance but the food is sooooooo NOT worth the price. It's a lot of words for bland food. It's not that the food is bad  it's just not near worth what they're charging. So have a drink  enjoy the beautiful ambiance but eat somewhere else.
_UyjMqhiaP1n9WC5Xt3Ngw,0N-Ql7mY1pzHYlr5794Nqw,2,5,2/18/2012,1,1,0,1,1,1,0,1,One of the finest dining establishments San Luis Obispo has to offer.  It is located inside a restored 1930's building and the inside is very modern and sleek.  We started at the bar and order an Old Fashioned which turned into two.  Finding a good Old Fashioned is hard to come by but the bartender here did not disappoint.  We then were seated upstairs in a nice small exclusive corner overlooking the lower level.  We started off with oysters and the Potato Onion Pierogi appetizer  but of which were fantastic.  I went with the Snake River Farms New York Steak and the Caesar Salad.  The salad was topped with fresh anchovies and tasted like what a Caesar Salad should taste like.  The steak was cooked to perfection and made with a Cabernet reduction with a side of Maytag Blue Butter.   It was one of the best steaks I've had in a while.  The service was excellent and they kept the wine flowing.  There are some great dining choices in SLO  but this one is definitely one to add to the list.
_UyjMqhiaP1n9WC5Xt3Ngw,fJzc6RhAc3BEEcj-iX0bhQ,1,4,5/26/2010,1,1,1,1,1,1,1,1,The Good: The Bar  The Desserts (cobbler  chocolate souffle) Atmosphere  Service.  The Bad: Weird smell at the bar (something with the wood?) Gets really busy and loud.  I'm only giving four stars because I didn't have dinner  so this isn't a full review. Anyway  4 stars for dessert and drinks. Came here on a Thursday when Farmers was in full swing. This may have been a bad choice because it was extremely busy  but my experience really didn't suffer. Right when we walked into the bar someone approached us. There was no waiting to see if we should seat ourselves or what  we were promptly helped and made space for at the bar. Looking at the drinks for only about 2 minutes the bartender asks us what we would like. Telling her I would like dessert she brings me the dessert list. The list is not extensive but the choices all sounded amazing. Decided on the mixed berry cobbler  with creme fraise ice cream. YUM. I split it and when I took the first bite I realized you don't split dessert here. After fighting over the last bite  we enjoyed our cocktails. He had a manhattan  I had some wine. The drink list was ridiculous. You could come here for a year straight and still not have tried everything. They have this absinthe machine.. looked daunting. Wine  drink  dessert came out to be like $30  tip included. Not bad for a nice time. Next I need to try dinner. If anything on the menu is as good as that dessert it will be a sure winner.
_UyjMqhiaP1n9WC5Xt3Ngw,1sMUcEf8Q1xghMPeYTVzqQ,1,3,6/25/2010,1,1,1,1,1,1,0,1,Blue has food that tastes good and keeps a pretty high level of sophistication  but always manages to feel overpriced.   Order the specials  as in my experience  they seem to outshine the menu's staples. I've enjoyed venison medallions and veal liver (this was killer  I must say) from the 'specials' list but have also had dry halibut and overly-salted fois gras from the standard menu.  The wine list leaves something to be desired. It's stocked with brands that were pretty good five years ago but lacks any coverage of emerging Central Coast stars. The liquor options are quite sufficient  however.  Atmosphere is private or social (restaurant and bar seating) and the service is pretty good.  Still  I could have food that completely outshines Koberl's for 2/3 the price in any major city.
_UyjMqhiaP1n9WC5Xt3Ngw,osKM493Wmz1ia2Iv-c60ng,1,4,3/10/2010,1,1,1,1,1,1,0,1,Great atmosphere to get drinks at the bar and relax. It was busy the friday night we came here  but the hostess was really nice and we waited around for a table.   Tried a dirty martini and manhattan  both made very well and nice and cold. I think they were about $12 each - so not cheap - but they were pretty big. I love the location and the cool brick walls. Also the service in the bar was great. They didn't rush our group of four nor did we feel ignored.
_UyjMqhiaP1n9WC5Xt3Ngw,9BDrzi653e_ZZoa9uDQSdA,1,4,3/6/2012,0,1,0,1,0,1,0,1,Our experience at Koberl was a good  solid start to our recent stay in SLO. We tried a lot of the specials for the evening and felt they were better than the regular menu items. They have a decent 1/2 btl wine list which makes it a bit easier to pair courses as they don't have a wine flight on offer or a wine paring option.  Nice experience and the staff is friendly! Go!
_UyjMqhiaP1n9WC5Xt3Ngw,2iDtR9K7uEL_q60NsZNXDA,1,5,12/8/2011,0,1,1,1,0,1,1,1,I rarely treat myself to a full meal in their dining room  especially when the bar food is SO good and relatively affordable. The bar can get really packed on the weekends so be prepared to stalk around a bit for a table  but it will be well worth the effort. Their service is always top notch  and the attention to detail is not missed by me. Their super friendly staff and bartenders are always willing to mix up fun cocktails or give you an honest opinion about what meal option is their current favorite.
_UyjMqhiaP1n9WC5Xt3Ngw,lpS-GW7wG3R2dzeRwRA4jQ,2,3,9/29/2011,0,1,1,1,0,1,0,0,"Shame on you Blue for being sooo cheap on your drinks  Last night I was there and ordered a patron martini  Consisting of 1 shot and fresh squeezed lemons and limes  You charged me 2 seperate charges on my bill . 1 shot 11 dollars and then 4 dollars for lemon and limes  I ve never except in New York city paid this much for a drink  Others have commented on your very Utah pours for wine  Using the exact ounces . that equate a drink"" .. Your food is great   your staff is bland . almost rude at the bar . Please-- profit is important but so is generosity vs stinginess-- The staff told us .. It comes from the manger and the owner .   Change so we as locals can come back and brag about your food and not leave as I did AGAIN with a bad taste in my mouth .."""
_UyjMqhiaP1n9WC5Xt3Ngw,mKZN-qtiL7AxcpT1jBIsPQ,1,5,3/26/2011,1,1,1,0,,1,1,0,Start with the drinks.   As a matter of fact  when we start with the drinks  it is hard to work our way over to the restaurant since the drinks and the appetizers are so good.  BEST Martinis in town  and best mixed drinks...and they will accommodate weird requests and special instructions with ease and good humor.   Also best quality appetizers and small plates  with portions large enough to make a meal.  We love to get a table  get a drink tab going  and order from the appetizer menu.  Great foie gras with a crispy waffle in an actual reduction sauce  or tempura  crisp light calimari  or a half dozen oysters raw  followed by a half dozen oysters baked a la Rockefeller  succulent and delicious.  The bar scene is also about the only place in town for professionals  and not totally populated with students. The salmon is my favorite entree  but my carnivorous buddies have devoured the rack of lamb  the filet  and the pork chops  all with happy faces.  You can choose your wine from a separate wine list  with enough reds and whites to please anyone. The bananas foster were so good we practically licked the plate  and I have fond memories of the tarte tatin from another occasion  and large enough potions to share. The sophisticated atmosphere in a turn of the century brick builidng with stained glass windows and tin ceiling give Blue the right historic  touch to add to an evening of elegant dining.
_UyjMqhiaP1n9WC5Xt3Ngw,#NAME?,1,4,11/15/2010,1,1,1,1,1,1,1,1,What's not to like. This place oozes class. The venue itself is a great balance of exposed brick walls with just the right amount of exposed wood trim lightly decorated. The tin ceiling is a darker color so it blends right in with the rest of the d\u00e9cor. The building is pretty old and is part of the original SLO Downtown core giving it all kinds of character. The crowd can be fairly divers but always friendly. If you arrive before 9pm there is a good chance you can find an open spot in the bar area. The bartenders know their craft and you can rest assured that whatever you order will be poured or mixed correctly. The service is among the best in SLO with a strong consistency. On our last visit my friends (one visiting SLO for the first time) were so impressed how even our waters were refilled constantly during a busy time (Don't forget to tip well).    This is my fianc\u00e9e's favorite bar in San Luis Obispo.  The place has changed a bit over the years but I have been living in the LA area since I graduated from Cal poly in 2006 so I can't comment on the more recent changes to entertainment and music. When I attended Cal Poly they use to have live music and DJ's playing after 10pm but not sure if they still do this. I think some live Jazz would really hit the spot.   We have not had a full sit down meal here but we have tried pretty much every appetizer and it is hard to go wrong. The food I have seen served to other patrons looks delicious. We plan to do a full meal next time we are in San Luis Obispo but for the time being this review is about the bar and the appetizers.   On this visit we enjoyed their Gruyere Onion & Prosciutto Tart and Cheese Plate. The tart was well balanced and played out each of the ingredients without one overpowering the other (Perfect wine food). We found the cheese plate to be our favorite (3 cheese house selection)  particularly the La-Tur Italian cheese a creamy and buttery blend of Goat  Sheep  and Cow. The cheese platter had all the elements for pairing with wine and other spirits. The honey glaze paired will with several of the cheeses and the pear slices.   We had drinks ranging between wine and Calvados French Apple Brandy. Wine selection is wonderful and they have a $20 corkage fee. My friend was impressed they had Calvados French Apple Brandy as he has only seen it at a handful of places in California  always super classy places. My other friend loved the scotch selection and pricing (Almost a $1 per year  making it a great value). Being from LA the drink pricing seemed very fair  they only carry quality stuff.   If you are looking for a classy joint to enjoy great wine food and the perfect drinks to go with your food  this place will not disappoint you. Also don't forget the blue cheese stuffed olives  you can asked for a couple on the side  my fianc\u00e9e is in love with them. I don't even like olives but I enjoyed them the couple of times I've had them with my martini. Like I said earlier  the only improvement I would suggest is some live Jazz (This may already be happening  but not the Saturday night I was there).
_UyjMqhiaP1n9WC5Xt3Ngw,MVoBWf2ilUJ2VYIDf1hGAA,1,4,6/26/2012,0,1,0,0,0,1,0,0,Tasty local vinos !  Beet salad overwhemled by goat cheese and a bit bland. Duck & confit was superb !  Five star quality on that dish all the way. Open very late which is cool  I will be back.  :-)
_UyjMqhiaP1n9WC5Xt3Ngw,gqpaFecdwR-fHBy-Qw-tgQ,1,1,5/21/2012,1,1,0,0,0,0,0,0,"We have been coming to this restaurant for more than five years and up until now it has been exceptional.  I cannot say that after the dinner we had this evening!  There were small flies all around our table and when we mentioned it the answer was oh yeah they come in when we open the door""!  There we not two or three but many and it was a bit disturbing to have to swat them while dining:( Then I ordered the New York Strip that came full of fat and so chewy that I really could not eat it.  I told the waitress and said that she said it was tender  she really had no answer and did not offer any replacements.   This place is off our list and we will not recommend it any more.  Really too bad it was one of the nicer places in downtown SLO."""
_UyjMqhiaP1n9WC5Xt3Ngw,686lr6aJRHcRuRhXGwT_CA,1,4,1/8/2012,1,1,0,1,1,1,0,1,Went to this lovely restaurant last Tuesday evening after catching the movie The Descendants at the nearby Palm Theater. My friend and I split some small plates even though the dinners looked amazing. The seared sea scallops with edamame puree was delish as was the beef carpaccio. I loved the asian chicken lettuce wraps  but the goat cheese and beet salad will not be ordered again by either of us...way too much beet & almost no salad to that dish. I will say it is a gorgeous restaurant with attentive  friendly & knowledgeable staff. We enjoyed the quiet ambiance at a relaxed pace  I do love a restaurant that does not make you feel as though your table is needed and you should be eating faster. My friend enjoyed an after dinner coffee to go along with our dark chocolate fondue and we left after 90 minutes feeling relaxed with well filled tummies!
_UyjMqhiaP1n9WC5Xt3Ngw,UUAylTy2yCxWZJ6YTbJkLg,2,4,5/29/2011,1,1,0,1,0,1,0,1,Easy to miss in the dark but well worth finding if you're in SLO. I committed alcohol blasphemy and ordered non-coastal wines because I was scouting half-bottles but the overall wine  beer  and cocktail list is impressive. If nothing else come here for a drink and the oysters which were hands down the best I've ever had. I would have preferred warm bread but it was tasty nonetheless. The pork and NY strip were cooked perfectly although I could have done without the cabernet reduction on my beef - I'm more of a purist when it comes to steak. Finished off the meal by inhaling the bananas foster napoleon while enjoying an alcohol laden coffee. The service was prompt  ambiance was OK but a bit too crowded for my taste - you will hear other tables conversations so not the most intimate romantic spot. I'm more inclined to go back to visit the bar but wouldn't hesitate to order a full meal if the mood strikes.   peace  love  and good booze ~ chase http://goodbooze.tumblr.com/post/5950447011
_UyjMqhiaP1n9WC5Xt3Ngw,WRxyMGOfFlS4i-ERdWE6vQ,1,5,5/16/2011,1,1,1,1,1,1,1,1,Rarely do you come across a place that is as versatile as Blue and at the same time good at everything they do. It's a place to hang out with friends  take the parents or graduating student out to dinner  or have a nice date. Great bar area with a full bar  good drinks  wine and beer selections and great tapas; and just around the wall is the restaurant  great for groups or quiet dates. The two areas manage to coexist without seeming attached.  The whole place exudes class and ambiance and yet there is no dress code or discrimination against clientele  some places just inspire people to act normal and at the same time repel those who would tend not to  and this is one of those rare spots. And by the way the normal clientele is 25-40 year old professionals.  Food is very tasty with good variety and excellent deserts to accompany  just expect to pay for the quality you get
_UyjMqhiaP1n9WC5Xt3Ngw,oq0_G-2qSjmRIFsLEracug,1,5,8/15/2010,1,1,1,1,1,1,1,1,"Blue is THE BEST restaurant in San Luis Obispo County. I have eaten here 3 or 4 times now and have been blown away every time. Everything my friends and I have ever tried has been delicious. We have not been disappointed whether it be an appetizer  main course  or dessert.  The atmosphere is swanky  sophisticated  yet always friendly and not pretentious. We tend to eat dinner late and have never been hurried even as the last diners left.  I disagree that it is overpriced."" It is a more upscale dining experience but definitely on par with other restaurants of this caliber in terms of pricing. The only difference is that Blue has better tasting food.   I'm vegetarian and they have an entirely separate vegetarian menu!!! That made me love the place instantaneously as most fine dining restaurants don't care about vegetarians. Order the fresh sauteed vegetables. It comes with a perfectly cooked assortment of unique fresh vegetables in the most divine  creamy  white wine sauce you'll ever taste. It doesn't sound like anything special (just veggies) but it is a complete and delicious meal. They happened to be serving a butternut squash risotto side dish one night that I ordered separately but complimented it perfectly.  My fiance orders the gruyere tart appetizer pretty much every time. He had the halibut the first AND second time he was here because it was so good.   The food is always made with the freshest ingredients  locally grown whenever possible. It is always brilliantly flavored  spiced  and sauced...never bland. And they have a very diverse menu. You will not be disappointed if you decide to treat yourself for a night!"""
_VVitWVj4AvzqV91O6c1Mw,kNv1Y8G51h3EsCpE0rDfYw,1,3,2/13/2010,1,1,0,0,0,0,0,0,I'll always know this place as Intermezzo.  Sadly  I don't think it's as good as it used to be.  Sure  the portions are the same (i.e. HUGE) but I feel like the veggies aren't as fresh whenever I go.  Maybe I'm just unlucky?  Also  I think they might have changed the recipe for my favorite dressing (Herbal Vinaigrette).  Not sure what it is  but something doesn't taste the same.  It's still a cozy place to eat but it gets pretty crowded  so I usually take it to go.  This place isn't the cleanest joint in Berkeley so if that bothers you  I'd go to Smart Alec's for your salad fix.  Personally  it's not a problem.  I still go back every once in a while when I'm jonesing for some greens (the legal  nutritious kind)  but I've been disappointed the last few times.  Still  I haven't completely given up on this place.
_VVitWVj4AvzqV91O6c1Mw,MMUPF3PLrj3A7Bxx6do4Zw,3,5,2/21/2010,0,1,1,0,0,1,1,0,I was in the area and thought of no better treat than to bring home a delicious meal for myself and my fiance than a veggie salad and sandwich from Cafe Mattina. Fortunately at 5pm there was no line  so up I went and ordered. Love love love their honey wheat bread. Their salad  even in the to-go box was huge that we had a hard time finishing it. Love the poppyseed dressing and their sliver of a pineapple. I also ordered their eggplant sandwich  and it still tasted good after driving back home to SF.  Cash only  but prices are so reasonable  you shouldn't have any problems.
_VVitWVj4AvzqV91O6c1Mw,kW-O2uNqTfbsVIakP3vREA,1,4,1/16/2010,0,1,0,0,0,1,0,0,"Great meal for when your family wants to go out to dinner"" and you feel like you've already eaten a weeks worth of calories at that breakfast  lunch  and yogurt park splurge.  Protip: Order salad ""for here""  dressing on the side so it doesnt get mushy regardless of where you are eating.  After I've eaten a full meal from the ""for here"" salad  I can still fill a to-go box up.    Can be very crowded at lunch time  but if you're willing to wait a seat usually opens up."""
