business_id,review_id,useful,stars,date,text,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood
0LtFE_pQ9R0rXUknlnFGrw,MKkhUlcYfUELxRnJZmPEdg,1,3,7/21/2012,I'm giving Mayfield a solid 3-star rating (a 3.5 if I could).  My wfe and I have been wanting to try this place for awhile but always seem to end up at Calafia cafe'  next door.  Either way  we made it a point to check it out today for brunch.  Cute  sort of country ranch/farmhouse feel to it.  It has a pretty counter/bar area for those who don't mind sitting and eating on a stool.  They also have a pretty extensive outdoor seating area which is always nice.  On to the food...  I had the Rotisserie Chicken Breast Salad wih butter lettuce  feta  almond romesco and meyer lemon vinaigrette ($15).  I liked it.  Chicken was fresh  lettuce was crisp and the meyer lemon vinagrette was snappy.  To be honest  the salad was more along the lines of something you would get for about $12.  My wife had the Pulled Chicken Sandwich w/brie and  applewood smoked bacon for $12.  She enjoyed it.  What's cool is that they scoop out the baguette bread and fit the pulled chicken in it  forming a sort of cozy pocket for all the ingredients.  The dish didn't come with fries so we ordered the Mayfield fries ($6) which were delish...they were fresh out the fryer and seasoned with what looked to be cumin or chili power and a either parmesean or romano cheese.  Also a bonus was the fresh loaf of sour dough bread they give you with your food.  I thought the host and wait staff were very friendly and antentive.  Perhaps they've made some improvements in that area due to all the poor reviews.  I definitely wouldn't mind coming back and trying them again.    Good stuff.,1,1,0,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,zPUGCe3cZj0-_FhMzLuDiw,1,2,7/1/2012,"This place came recommended by my partner's co-worker who claims to be quite the foodie."" It's not bad but far too expensive for what they give you and the place is way too noisy.  We were there at 1:30 p.m. on Sunday and they only served the brunch menu so the majority of vegetarian items were egg dishes which I didn't want. I ordered the oatmeal with fresh fruit (the waiter told me it was apricots  bananas  and berries). My partner ordered a flatbread dish which really was a thin pizza with lettuce greens. They were out of the beer she wanted.  The oatmeal came without apricots and maybe a total of 3 cut up strawberries and a half of a banana plus there were huge clumps of congealed oatmeal. All this for $10! The pizza  as I was told  was bland...ka-ching...at $14. My green tea was $6.75. That pretty much blew me away. With beverages and tip it was over $50 and  of course  I was still hungry.  It's apparently a see-and-be-seen kind of place in Palo Alto which I can be unseen from for the rest of my existence.""",0,1,1,1,0,1,0,1
0LtFE_pQ9R0rXUknlnFGrw,IhS2gMO3wubw9_UnPetwYA,1,1,3/23/2009,Had lunch here with 3 friends and we were uniformly disappointed.  The food is heavy and fatty  and the prices are quite high for lunch.  The noise level  even at 1:30 in the afternoon  was annyoing.  To make it a really memorable experience  the waitress had an attitudeand she could barely find the time to take our order or pick up the card at the end of the meal.  None of us will return.,0,1,1,0,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,eLJ_YbU-tLH4YNsjn9gRIw,1,3,7/12/2011,3.5 Stars  I went here with my mom a few weeks back  and I'm going to preface that I'm going to write about my food only. My mom didn't like her breakfast (and she's been twice)  so that might explain the mediocre reviews here on yelp  but what I had was actually pretty delicious.  We came in with no reservation  and the hostess said  there were no available seats  even though more than half the restaurant was empty. Oh well. They promptly sat us at the bar  and I didn't mind at all  as long as I was getting my food! I ordered the country style cured beef hash with the two poached eggs  polenta sauce vegetables and peared barley. I could already tell that it was very fresh and organic  and it tasted just like that. Even though it was a lot of food and I was stuffed at the end of my meal  I didn't have that disgusting full feeling. It had the right amount of salt and seasoning  and the beef hash was so soft and juicy.   Overall  a good experience. Food was good and service was fast. Judging from my mom's pancakes and french toast  I'll probably stick to my beef hash.,0,1,0,1,0,1,1,0
0LtFE_pQ9R0rXUknlnFGrw,I6_iQoehH4DT22rKPsO1yQ,8,3,2/15/2011,The cafe for the Mayfield is always pretty busy on a weekend. Their bakery next door with equally long lines moves fairly quickly.   One of our favorite things to do on a easy Sunday morning is to find a table along the pathway of this outdoor mall and just people watch while relaxing over some pastries  coffee  and panini's picked up from their bakery. (http://www.yelp.com/biz_photos/0LtFE_pQ9R0rXUknlnFGrw?select=-5RLaMft5O2HCHuRtttPrg)  The ham and gruyere panini $6 had a nice crisp crunch  just wish there were more fillings and more flavor. Decent but nothing special.  (http://www.yelp.com/biz_photos/0LtFE_pQ9R0rXUknlnFGrw?select=CZuL8D_1FhZzCZJu8ZvCfQ)  Their chocolate croissant was just ok. Skimpy on the choc and the layers weren't that flaky with all the texture I was looking for. I guess Tartine just ruined it for all these other bakeries.,0,1,0,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,ktodajoFTVDnt24wAorexw,1,5,9/15/2010,I have never had a bad experience at this cafe.  They have great organic and fresh menus that cycle every month.  They support local farms and you can taste the difference in the produce when you order a dish.  The bakery is also delicious!  I highly recommend the sourdough cranberry boule and their moist  thick brownies.,0,1,0,0,0,1,1,0
0LtFE_pQ9R0rXUknlnFGrw,BewVHM7QyXlie2gIty2Fuw,1,2,7/11/2012,"I have driven by many times and always vowed to partake of their fare; sad to say I did yesterday.  Waiters were less than enthusiastic and mumbled instead of speaking directly to me.  Lots of leering by the staff; come on guys; there are a lot of pretty women in the world (I am not referring to me)  stating their attributes and what you would do them in Spanish is inappropriate-lots of people speak Spanish and understand how crude and rude you are being.  Had the burger; good size  wonderful bun-too much pepper in the meat however.  The accompanying sauce contained too much horseradish for my taste (some may like it) and the onion rings were grease city.  Left those behind.  It truly is the place to be seen"" but some folks just enjoy a good burger .  The dessert menu lacks a lemon choice; but that is not unusual.  Got the wrong bill and had to ask for mine twice.  No guys you are not cool and suave; you are waiters.  Will not be back and will discourage anyone I hear wanting to try your fare.""",0,1,0,1,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,ds_qIZQ67sOaEip3sZX29g,1,1,9/29/2011,"This review is only for the service only since i did not had a chance to try the food. We arrive at the place and ask for a table outside  the host (manager"" don't know) was nice and set up a table for us. Everything was good  while we were waiting for service they seated another table  they were a couple of ""gentlemen"" that's how the waiter greet them. He offer them coffee  juice  water and left without even looking at us maybe because we weren't dress as nice as the ""gentlemen"" and though he had a better chance of a tip with them than us. After they hay their lattes he came with us and he offer juice and water  i ask for juice for my son and he make a face and said that he could give a child cup  at that point my husband was very uncomfortable i want it to leave. Still i refuse thinking things were going to be better and ask for a latte  waiting for my latte and my son's juice five minutes have pass and still all the service was for the ""gentlemen"". so finally i listen to my husband got ten dollar out o my purse and left on the table for the juice my husband got up and left. You know  am one of those person who never complain to the manager for anything that goes wrong or do reviews  but i though this was a little too much. Did not got the name of the server but he was hispanic and had a mark in his upper lip.""",0,1,0,1,0,0,0,1
0LtFE_pQ9R0rXUknlnFGrw,d03OUSQ-j1dRLe8WZoQ_Cw,2,2,1/30/2011,My husband and I met here for lunch the other day. I'd wanted to try this restaurant ever since they re-did Town and Country Village.   So it was very busy for lunch-20 minute wait for a table-we sat at the bar instead. Nice  friendly server behind bar. Other wait-staff and hostess friendly as well. Points for that  but the food! I had a hamburger  requested med. well  no cheese. Came very bare bones  no tomato  no ketchup  mustard (had to ask for these). Just pickles and three soggy  nasty onion rings. And some kind of mayo based sauce on the side. And the burger was more rare than done.   Husband had a chicken salad that consisted of a chicken breast next to what looked like a caesar salad. nothing else on the plate.  He ate a lot of bread.   The whole meal would have been forgettable and not even Yelp-worthy but for the insult of the check. Very overpriced meal altogether  including $3.50 for iced tea (not even re-filled)!   I don't care if it is Palo Alto  that's ridiculous.,0,1,1,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,wLTTrF4ZTXLbvOAXiLyYCg,1,3,6/23/2012,Bakery/cafe review only. Skip my review if you are looking for dining room review.  Food: 4* Menu: 5* Service: 3* Parking: 4* Prices: 2* (after all  it is Palo Alto) Ambiance: 4* (after all  it is Palo Alto)  Panini was definitely worth the wait  but that was some wait!! If you're looking for a small bite in T&C Village  have more than just a few bucks  and there are no more tables at Douce France  this is the place. I'll probably be back.,0,1,1,0,1,1,0,1
0LtFE_pQ9R0rXUknlnFGrw,WnMJeDehQ6Z2xi0FQlM1Cg,2,5,7/17/2009,"Not your run o the mill Cafe""  Guess this is where the latest M&A deals are sealed.  No shortage of those dressed in NYC bankers attire on thurs night and nothing but business.    ""light"" entrees are of generous portions.  Pan roasted mussels rival those @ Cafe Bastille @ Belden pl SF.  The pizza  the barley risotto  and the burger are all perfectly done.  As a big plus the maitre'ds are of supermodel quality :)  Yum yum.""",0,1,1,0,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,zYDMfRXgb-4miE8MpFdBsg,1,1,3/14/2009,"OMG. I just don't get it. Good bread  good atmosphere  lots of potential  management has a track record of other good restaurants  but this place SUCKS. I guess you could say we are foodies  but we don't have to have the fanciest or the most elaborate dishes -- we do expect good taste. We have been to many great places that are creative  but what good is creative if presentation or taste are lacking?  We came here for dinner back in February and I had a polenta and chicken dish that was truly horrible. I nicknamed it band-aid chicken"" - if you can imagine the taste of a band-aid  you just took a bite of my dinner. The ""rotiserie chicken"" had a slimy skin and sat in a tasteless tomato sauce and some rubbery polenta. Not sure what chef would think that was a good idea.   We thought it was just too close to the opening  so we decided to give them another shot for brunch today. Bad move. The menu was expensive ($18 for a mixed assortment of bread and pastries?) and every dish had something that was way too experimental and I had a feeling they couldn't pull it off. I went safe and ordered the brioche with braised pancetta and carmelized apples. It was OK but not memorable. The pancetta was tasty but the portion size was tiny. I expect a lot more for the money and from this hip looking restaurant.  My wife also went the safe route and ordered the sour cream blood orange pancakes. Sounds good  right? Fluffly and full of flavor  right? Unless eating sheetrock is your thing  stay away. There was no flavor at all  and holy cardboard batman! By the way  if you want killer pancakes  go to Serpentine in Portrero Hill (San Francisco).   I would like to think that Mayfield can correct this  but I have been burned twice now  so I don't picture myself coming back. Calafia is right next door and much much better.""",1,1,1,0,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,k86eG1rMx23avDEsikp_Ug,2,1,11/7/2009,"I tried the S'more tart (see my photo: http://www.yelp.com/biz_photos/0LtFE_pQ9R0rXUknlnFGrw?select=SMwtjealDFnn8i79LvVe5A ).  Big disappointment.  The chocolate part is good  however  the graham cracker crust is not crunchy enough  and doesn't provide enough of a crispy contrast with the chocolate.  Also  the marshmallow is not toasted enough - it has no toasted flavor"" to it  which is the whole point of a S'more.""",0,1,0,0,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,zygnzDWWQyI8ePMwNS7v9w,1,5,7/5/2009,4th of July Brunch -- One of my Most Favorite Family Members treated me to brunch here outside under the oak tree. Got here about 11:45 am & were seated & greeted immediately.  Now  I eat oatmeal/skim milk/banana for breakfast 5 days a week so I can enjoy a festive brunch every week or so. This did not disappoint! They make and bake everything on site. I ordered the crabcakes benedict (about $15) with wonderful hollandaise sauce. Favorite Family Member ordered the hash brown hill (crispy shoestringy potatoes with little chunks of crisp lean bacon and a dollop of creme fraiche) and a breakfast pizza (crunchy crust  prosciutto  fresh baby spinach  a baked egg in the center). I ate half the potatoes  a pinch at a time. We also enjoyed excellent lattes (me) and mochas (Family Member) served in oversized handleless china bowls. For dessert  we split a warm apple crostata with a modest scoop of vanilla bean ice cream (gelato?). Whatever -- it was perfect.   Excellent meal  surpassed my expectations. Excellent service too. Attentive without being obnoxious.,0,1,0,1,0,1,0,1
0LtFE_pQ9R0rXUknlnFGrw,yz1ej9AcYJ30WLySuGQqKg,1,2,12/20/2010,"My baseline for judging breakfast joints is the basic breakfast: eggs  potatoes  ham/bacon/sausage and a cup of coffee.  While I was shopping at Town and Country  I stopped into Mayfield Bakery. I actually passed up Hobee's because I wanted real"" bacon and I didn't want to spend $15 on breakfast. Mistake! I ended up shelling out $24 for a bland meal.   Upside: the eggs were cooked just right and I got the most delicious piece of gingerbread (included this day) while I was waiting for my meal. Staff was friendly and chatty.  Not so good: One slice of really dry and hard bread was not enough to sop up two egg yolks. The hash browns were glorified potato sticks like the ones Burger King and McDonald's hand out. The $3.50 house coffee tasted burnt.  The ultimate no-no: I was given a dirty coffee cup and no one offered me a clean one even while seen wiping dried coffee off the edges.   I probably won't return here. The meal was palatable but for the price I expect a little more flavor if not another slice of decent bread.  I did give one star for the idea of sustainable food used throughout the restaurant (however in my case  the execution was poor). And the second star for the gingerbread and filling my belly.""",1,1,1,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,9f-0V90o3kJ7r6UaOTZQFw,1,4,5/29/2012,With this little cafe just a short bike ride away  it is perfect!  I stopped here quite a few times during my stay in Palo Alto  and it hit the spot!  I went to both the bakery and the restaurant.  The bakery is small and intimate.  TONS of freshly baked breads and pastries.  The chocolate croissant was amazing.  They also have quiches  and some sweets.  Along with a full coffee and tea menu  you can't go wrong for a quick breakfast stop.  The restaurant is a little fancy and upscale  but as far as I could tell...what isn't in Palo Alto???  The breakfast/brunch menu was very good and offered some classic breakfast entrees along with some more innovative fare.  I loved how the local farms and ingredients were listed for that days menu.  I opted for the classic breakfast (I wasn't feeling the adventurous vibe that day).  The bacon was the best I had EVER had...seriously.  A trip back is almost warranted for that bacon!  We also tried the Soft egg scramble with asparagus  prosciutto  and Meyer lemon nage.     The menu is pricey and probably a little fancy for every day.  I would like to go back for dinner and see what could be cooked up!,0,1,1,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,sMG7dvvEAGyPktzaW-kojQ,2,1,6/16/2009,"Before I get any further let me say this:  I know that accidents happen  even at the best restaurants.  It's how those accidents are handled that makes a giant difference in what I think of you.  So I just came back from a business dinner at the Mayfield Bakery.  My entire left side is soaked.  I'm just glad I was wearing dark colors or my business associates would have got to see what color bra I was wearing.    A server dropped an ENTIRE heavy glass bottle of water on me.  Yeah  like the kind they serve wine in.  I have a giant bruise on my hip from the impact and am drying out my blackberry.    Like I said  accidents happen.  But guess what?  The server didn't even apologize!!! He asked me how I was  to which I responded:  wet and hurt"" but he just smiled at me awkwardly.  It took them forever to even get some napkins to clean up the giant wet mess.  And it occurred to no one to actually maybe comp me an appetizer?  Unbelievable.  Never going back. Unfortunate.""",1,1,0,0,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,UlU71j8KvDrv7OUl32WQzA,3,4,1/4/2012,Why don't the bakery and the cafe have separate Yelp listings?? Very strange. Especially since the bakery is great  where as the restaurant is pretty mediocre. In any case  four stars for the bakery!!  The cranberry sourdough bread here is AMAZING. Seriously  I crave this stuff when I am not in Palo Alto. They also make a mean hot chocolate.  And they always put a homemade marshmallow on top  which I loooove.    Don't forget to grab a few caramels on your way out!  A little bit pricey  but totally worth it.,0,1,1,0,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,chze72f3Q7WwJTuNhL5Y-A,1,2,1/8/2012,Wow... With what they charged for a chicken salad you think they could have afforded some flavor of some sort. Nice service but the chicken and dressing were tasteless.,0,1,0,1,0,0,0,1
0LtFE_pQ9R0rXUknlnFGrw,fzkOH55c6lOpjJGUjty2Ig,37,5,2/8/2009,The Town and Country Village in Palo Alto has another newcomer! Located next to the newly opened Calafia Cafe (from former Google Chef Charlie Ayers) Mayfield  the new rustic American resto from the guys behind Spruce  Pizza Antica and Village Pub  is here  officially opening to the public Monday (bakery on Tuesday). Trust me  if you love any of those places  you're going to love Mayfield. Chef Gordon Drysdale  Chef Andrew Hash and Pastry Chef Nancy Pitta have put together a brunch  lunch  dinner and dessert menu that will be sure to satiate any appetite. Prices are mid-range  which means I'll be coming here a lot more often than I get over to Spruce.   Mayfield is casual elegant  with service that is top notch but completely unpretentious. You might find the staff behind the bar or in the front of the house on different nights  and get a peek at the pastry chefs working around the clock through their open kitchen.   Everything I sampled was delicious  but standouts included the Niman Ranch Chuck Burger with a homemade poppy bun (it's just as amazing as the Spruce Burger)  spit-roasted pork shoulder  potato artichoke soup and beer battered shrimp and Niman Ranch bacon (which comes on one of their salads). Paired with a wine from their collection of 100 varieties or Belgian beer on tap  and you've got a perfect meal.  Make sure you don't skip dessert  all made in their in-house bakery  or just stop into the bake shop next door for some delectable cookies  cakes  fresh Italian breads and a cup of their house roasted coffee. Nancy's carrot cake is probably some of the best you'll ever have  and the cheesecake and chocolate torte are simply to die for.,0,1,0,1,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,yxzgJsGvUCu0FMYgwh3I_g,1,3,1/11/2012,service sucks. they don't know how to cook crab.,0,1,0,1,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,Rnj7s57lLdvoer-fbtppfQ,15,4,2/20/2009,Thank you Yelp and thank you Connie C. for the FTR...Mayfield Bakery and Cafe is a winner and we had a wonderful dinner there Friday night!  In this day and age of the recession with mostly half-full restaurants  it's priceless to find a restaurant that is bustling with a lively atmosphere  top-notch service  and fantastic food.   Granted Mayfield has been only open two weeks  but I have no doubt the crowds will not be disappearing any time soon.    With Calafia Cafe and the soon to be opening Trader Joe's  the Town and Country Village in Palo Alto suddenly seems like the newest hot spot.  Given I'm so close  I have absolutely no complaints about that.    We arrived with no reservations and at 8 pm  the wait looked to be about 45 minutes.  Luckily  we were able to snag seats at the bar and eat dinner there after waiting about 15 minutes.  With a unobstructed view of the open kitchen  I'd dare say the bar seats were even better than some of the dining room seats.  My interest was immediately piqued by the menu.  Rather than being a copycat of so many others out there  I found all the items on the Mayfield Bakery menu to not only sound tantalizing but be unique.  As someone who hasn't patronized their related restaurants Spruce and the Village Pub  it was something I appreciated and makes me want to seek out those two highly rated places even more.    Even the drink and wine menu was nice.  With a great selection of wines and beers  Mayfield also has great old fashioned soda pop and root beer floats.  I was so intrigued by the Purple and Black Cow drink items that I ordered the Purple Cow.  A chilled bottle of Grape Crush was mixed with delicious vanilla ice cream.  Mmmmmmmmm....  It may have been childish but felt oh so right having such a drink in a fancy and nicely decorated place like Mayfield.    We followed it up with a diverse menu selection and  honestly  nothing disappointed:  Smokey chicken soup - those who know me will be familiar with my frequent complaining about lukewarm or cold items.  No such problem here!  The delicious soup at Mayfield is served absolutely scalding hot!  The tasty broth is mixed with an olive oil and features tender  meaty chunks of dark chicken meat interspersed with carrots  veggies  and elbow macaroni.  Perfect.  I make a mean chicken soup but am going to steal a few tips from the version here.  Mayfield fries - delicately flavored with garlic and parmesan cheese  this dish is an easy hit.  I may have liked even more garlic  but then my breath probably wouldn't have been fit for company. (addendum: the complimentary bread is warm and crunchy.  served with delicious soft butter)  Lamb cheeks with pasta - although I find lamb to be a bit gamey  the cheeks were super tender and the star was really the pasta.  It was obvious the pasta was ultra freshly made and it really matched well with the meat.  Spit fire pork shoulder - The pork shoulder was cut into nice slices and was tender.  I expected a bit more fat  but it was still quite juicy.  The sauce accentuated the pork flavor and the entire dish was served with a bed of brussel sprouts mixed with pancetta chunks.  I'm not usually a fan of brussel sprouts  but I loved them here.  I have no doubt that the sauce  separated brussel sprouts and generously sized pancetta chunks made that all happen.    We finished our meal with a s'mores tart.  A unique play on the S'more  it featured a decadent chocolate topped on a graham cracker with a toasted marshmallow layer.  For a non-chocolate fan like myself  I still thought the dessert was quite good.    Sitting at the bar and so near to the open kitchen  I was able to see more of the server/manager interactions than the average guest.  This place is well run and it's no accident.  Attention to detail runs to spots on glasses  whether drinks are filled to the top  and whether plates are spotless when being served.  Despite the hectic crowds  our bar keep kept a close eye on us  recommended dishes  and made sure we were well catered to.   It may be early  but I think Mayfield is easily one of the best additions to the Palo Alto food scene for 2009  if not 2008 as well.  (Last year's Pampas was good too  but eventually too one-sided  [blasphemous for a carnivore like myself to admit that])    I look forward to returning to Mayfield and trying their brunch.  Admittedly  while Mayfield isn't cheap ($20 for entrees)  the stellar food  service  and atmosphere make it a winning entry.     Mayfield takes credit cards  including American Express.,1,1,1,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,T0uUVq1QKp9BDl1dSwsoDw,2,4,1/24/2012,"So I noticed that most of my negative reviews are long and droning whereas my positive reviews are short (yet sweet :) I'm going to try to give this one a good full review.  On our drive back down from the Winter Fancy Food Show in SF to LA we decided to take the longer 101-route instead of the 5. Surely enough we were nearing the signs for Stanford University and my mom decided that we should stop there for lunch. I didn't Yelp or search for anything  we just turned into the first plaza that we saw and drove straight into the Mayfield Cafe parking lot. Actually the first sign I saw was of CVS Pharmacy's  cause I needed to stock up on more cold medicine. Anyways  one of the first things we noticed was IT WAS PACKED on a Wednesday afternoon  around lunch time. Wow  we immediately said to each other  We need to try this place"". So we walked in and was greeted by the hostess who asked if we don't mind waiting another 10-15 minutes because they were super booked and had a back-wait of reservations. Or we could be seated immediately at the patio. It was a really nice patio but since it was cold and I wasn't feeling well I told her we'll wait. I immediately noticed how fashionable the men and women were  and even some of the older crowd were nicely dressed. We assumed that most were either part of the Stanford faculty and some students or we just happened to be in a very nice (wealthy) area.  15 minutes later we got to our table  the server immediately brought water and bread and was very friendly. He made his suggestions and then made sure that we got our food in a timely manner. I only ordered the butternut squash soup (which was so delicious I almost licked the bowl clean) because I was just not feeling too well. My mom got the Lunch Special which included a bowl of leek soup (also very good)  a tri-tip salad and a cookie from the bakery. I had the elderflower soda which apparently is made fresh daily in-house by the restaurant. The server told me that if I liked the elderflower that I would like the spritz (which is also home-made and he said is their best seller) even more. The server also thought that since I only ordered the soup he would bring out an extra plate in case I wanted to share my mom's salad. That was very thoughtful of him and I liked that he paid attention to those details. Though I didn't really use the plate  it was nice to have cause my mom end up portioning her salad and placed some on the extra plate anyways. The salad portion was quite large so our whole order was really more for 2 people. I tried a little bit of the tri-tip and the greens and WOW what a nice and freshly made salad.   You could tell that everyone there paid so much attention to the details of the diner's experience from the front of the house to the back. I liked that they had signs everywhere about their local farm-sourced ingredients that they use for the dishes. The bathrooms were nicely done and upkept. One of my pet-peeves is when a nice looking restaurant has a messy unkept bathroom. One of the smaller details that I noticed was these mirrors on the back rest of all the middle-of-the-room tables so that even if you are seated with your back facing the window you could still see the outdoors from the mirror  feel the nice sunlight and the busy-ness on the patio and sidewalk. It gives the restaurant a more airy and spacious feeling. I hope they keep up the all around great service. I would consider this place a neighborhood gem. If only I lived closer cause I would be coming here alot if I did.""",1,1,0,1,0,1,1,0
0LtFE_pQ9R0rXUknlnFGrw,i5_PlfT95YLjXMCI-kcNEg,1,1,9/25/2011,We eat frequently at Mayfield Cafe  because the food is very good and we like the atmosphere. However the service is terrible. It's actually unbelievable how inconsistent  the service is. On more than one occasion I've been aghast and have spoken to the manager. Too bad because we really enjoy the food but won't be going back. They should pull in some of their experienced and wonderful wait staff from Village Pub and train them..,1,1,0,1,1,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,StU7FFc9O-8Kfyqu7zptMQ,1,2,10/12/2011,2 stars  not because it's awful  but because it fails in its aspirations as a fine dining restaurant. This could be greatly improved by improving their service. They have TOO many servers waiting each table  different people taking orders  dropping off dishes  refilling water  bringing your drink - it's distracting  confusing & of course  makes mistakes more common.   The food quality is high  but it will miss the mark at times because it's not cooked to order. For example  their delicious burger won't be cooked the way that you asked. Or something you ask for isn't brought promptly  so that your meal & the mighty dollars you spend on it aren't memorable in the right way.   At night  dining outdoors is made an ordeal because the light is so poor. It's not just my complaint  either  but my partners & our friends.   So if you do chance it  you'd better be in an easygoing mood!,0,1,0,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,GPrBKzi-mkBOqSkqu8d2mg,2,2,11/18/2009,I heard pretty good things about this place but sadly  I was a bit dissapointed. We arrived at 11:45am on a Weds  it wasn't too crowded so we were seated right away. The inside is a nice  simple decor but a lot of unpainted white walls which was a little strange to me.  Their menu is simple and small  which I can appreciate. I ordered a coffee  my mom had their Bombay chai - both were pretty strong but very tasty. I started off with their turnip and apple soup - very unique and very good. A little sweet when you first taste it but tempers out to a nice mellow flavor  smotth consistency. I ordered their pizza with basil and burrata (I fell in love with this when I had the smoked trout app at Franciscan - plug  plug ; ) ) and my mom ordered the chicken salad.   Our food took close to 40 mins. which was the most surprising part since they know people are usually on their lunch hour and then when our food came my pizza was cold. After thinking about this I actually don't know why this would be since my mom's order was a salad w/ cold chicken so that should have been the easiest to make and then there really isn't a reason that my pizza should be cold.... however the food was decent but for the price and wait I would not recommend it or go again.,1,1,1,0,0,0,0,0
0LtFE_pQ9R0rXUknlnFGrw,BLcnc0UCa-SCDHzW3YJ1jw,1,2,9/30/2011,We came for dinner and overall enjoyed the food.  However  They seriously need to improve their kitchen operations in terms of precision  timeliness  and efficiency. The hamburger turned out near rare when we ordered for it to be cooked well done. An order of coffee after our meal (40 min just for the  coffee) isn't a reasonable time to wait. Unfortunately we probably won't come back.,0,1,1,1,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,JeoT2WsMGqc90x3DhbDc_g,3,3,5/19/2012,"Mixed feelings about this place. There used to be a girl who worked there who was super cool and used to be extremely professional and corteous. Last time I went the people kinda whiffed of  I know a Stanford moneybag when I see one  and you're not it  so WTF do you want?""....This being said  I would say the coffee and the croissant you get here are still some of the best you can find. This along with the cranberry jelly...let's put it this way  big bold juicy cranberries in a lightly sugared sauce. Ooosh. Forget the idiots at the counter. Great jelly.""",0,1,0,0,0,1,0,1
0LtFE_pQ9R0rXUknlnFGrw,K0YAotY_BVb8wJTXwKnzZg,3,5,1/15/2010,It's the new spot for me and mine.  I'm now a scott sole fan. my dad digs his work ethic. His wife works with my wife. He positively charms swinging through the restaurant  letting you know he's on your side. Ambitious nyc chef  by way of spruce  so be sure he's challenging the suburbs. (marrow last time)  fine dine cafe  casualized.  it's cheaper; but  with all the attention that a kitchen can muster.  Craft is there with all the tools and impeccable sourcing. the menu ranges elegantly understated  setting up dishes without ruining the surprise. sides and starters have a family style small plate appeal without portion handicapping. I mean  they'll clip you if you order without thought to price. only indulge multiple mains when subsidized (thanks pops;) safe bettor  safe bettor.   a good dinner dollar dodge is starter  cheeseburger w bacon(comes w onion rings)  dessert.   try the pork as an upgrade.  robust  straightforward and untrimmed.There is enough for two family style. done.  Been going to the bar a bunch and trying their non-alcholic drinks.  They're going soda fountain feel. i'll go with that pure old world east coast 50's elegance note. strawberry lemonade.  affogato or whatever it's called is also something you see now  more because you got the expresso (yes x) machine and the ice cream. should be a standard and is here.   brunch was great.  pop tarts perfect.. Like the whole starters and multiple savory options in each section. Hash  bavette steak.   The flow of the restaurant is tough if you knead that dough too much. the bakery takes up a lot of the space. but  I like to watch the kitchen and the bakery from the bar  so i don't mind. but it is close quarters. It's got a new york feel in an economy of space way  willingly suspend disbelief and buy in. Uphill sledding if you need high ceilings or don't like mirrors up close(i don't miss the associated restaurant roar).  the hosts and hostesses are great on the phone and in the meet and greet. The entire experience is very hands on. acting like an up and comer  trying hard and not caring if its cool.,0,1,1,0,0,1,0,0
0LtFE_pQ9R0rXUknlnFGrw,QLsNm2sAKncmxYYy5TOcHg,1,2,3/13/2012,"I am a little conflicted about this review.  I want to give Mayfield 4 stars based on previous experiences (dining with 1 to 2 other people) but Mayfield gets 1 star (because I can't give a zero star rating) for my recent attempts to make a reservation for a large group . . . so I'll sort of average it out.  My need was simple: In mid-January of this year  I was trying to make a reservation for a brunch to be held in March for a large group (13 people).  Simple  right?  Ha!  First of all  I can't reach the person in charge (Justin).  I leave messages.  They are not returned.  No one else except Justin can help me.  I finally talk to Justin and make the reservation.  So  it's all good  right?  Ha!  Justin sends me a confirmation email with the wrong date.  Then (1 minute later) sends it with correct date  but wrong time.  Then sends a confirming email with correct date and time  but wrong number of attendees  and he addressed me as Susan"" (not my name).  Finally  he gets it right.  But I am nervous.    A few weeks later  I need to finalize the menu so I call in and ask for Justin.  Woman on phone ""He's not here.""  Me:  ""Does he have voicemail?""  Woman:  ""I don't know.""  huh??    So I demand to speak to someone -- anyone -- and I am told that Justin no longer worked there.    Well  at this point  why am I working so hard to give this restaurant my business?  SEE YA!  Called Calafia Cafe  got a reservation in 1 minutes.  SO EASY and great experience.    And no  I'm not affiliated with Calafia.  ;)""",0,1,0,1,0,0,0,0
